Date,Open,High,Low,Close,Adj Close,Volume
7/10/19,41.378,41.8093,41.1741,41.1125,41.7666,14514760
7/11/19,41.0651,41.2926,40.1741,41.7666,40.7428,36416967
7/12/19,40.6765,40.7523,39.8233,40.7428,40.193,31860489
7/15/19,40.0698,40.5438,40.0413,40.193,40.5248,19320588
7/16/19,40.5627,40.7286,40.2689,40.5248,40.6196,18551648
7/17/19,40.8471,40.9419,40.5058,40.6196,40.5153,15504260
7/18/19,40.6291,40.8187,40.3352,40.5153,40.8187,13025669
7/19/19,40.9419,40.9609,40.5438,40.8187,40.5438,22345912
7/22/19,40.6006,40.7807,40.3352,40.5438,40.5912,11909043
7/23/19,40.6196,40.9798,40.5248,40.5912,40.8471,18583350
7/24/19,40.7618,40.7618,40.1646,40.8471,40.6575,17189555
7/25/19,40.6006,40.7618,40.3177,40.6575,40.449,16617532
7/26/19,40.4395,40.9229,40.2215,40.449,40.8471,19983201
7/29/19,39.975,40.7618,39.1882,40.8471,39.2925,61251565
7/30/19,37.7568,38.1455,36.5908,39.2925,36.7709,90834604
7/31/19,36.5908,37.6051,36.5055,36.7709,36.8183,53424454
8/1/19,36.3159,36.6098,35.7187,36.8183,36.259,48979979
8/2/19,36.259,36.5339,35.7851,36.259,36.022,27659958
8/5/19,35.7945,35.8609,34.5148,36.022,35.0362,43671852
8/6/19,35.2542,35.368,34.5717,35.0362,35.0267,30347061
8/7/19,34.7423,34.8703,33.9934,35.0267,34.676,30376864
8/8/19,34.7897,35.0267,34.6949,34.676,34.9509,22159757
8/9/19,34.8561,34.9129,34.2304,34.9509,34.4579,24090753
8/12/19,34.42,34.4295,32.9697,34.4579,33.5479,39304025
8/13/19,33.5858,33.9413,33.3204,33.5479,33.3678,43252419
8/14/19,33.1118,33.1592,32.4198,33.3678,32.4578,36654089
8/15/19,32.5146,32.7801,32.2018,32.4578,32.6853,29140094
8/16/19,32.9128,33.1877,32.6947,32.6853,32.8464,28474674
8/19/19,33.0644,33.4815,33.017,32.8464,33.3488,20870280
8/20/19,33.273,33.3299,32.7706,33.3488,32.8085,18911765
8/21/19,33.1213,33.292,33.0076,32.8085,33.055,18226251
8/22/19,33.1403,33.3962,32.9886,33.055,33.254,16066548
8/23/19,33.3773,33.51,32.3914,33.254,32.5526,26344200
8/26/19,32.818,33.0455,32.6853,32.5526,33.0265,16575364
8/27/19,33.1877,33.2635,32.5241,33.0265,32.5526,23450022
8/28/19,32.5715,33.3204,32.4909,32.5526,33.254,24719580
8/29/19,33.9271,33.9271,33.3915,33.254,33.491,18608615
8/30/19,33.7659,33.8607,33.4436,33.491,33.6996,17907306
9/2/19,33.7659,33.8607,33.4436,33.491,33.6996,17907306
9/3/19,33.7564,34.3963,33.6617,33.6996,34.2399,25260981
